"ObjectType","InstanceName","ScenarioName","MultiAttributeName","AttributeDataTypeCV","Elevation-Curve","Volume-Curve","ValueOrder","Date exported to this file"
"Reservoir","Sulphur Creek","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 0"," 7120","1","04/23/2018"
"Reservoir","Sulphur Creek","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 200"," 7130","2","04/23/2018"
"Reservoir","Sulphur Creek","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 1400"," 7140","3","04/23/2018"
"Reservoir","Sulphur Creek","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 2600"," 7150","4","04/23/2018"
"Reservoir","Sulphur Creek","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 5200"," 7160","5","04/23/2018"
"Reservoir","Sulphur Creek","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 10500"," 7170","6","04/23/2018"
"Reservoir","Sulphur Creek","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 14500"," 7180","7","04/23/2018"
"Reservoir","Sulphur Creek","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 19809"," 7187 ","8","04/23/2018"
