"ObjectType","InstanceName","ScenarioName","MultiAttributeName","AttributeDataTypeCV","Elevation-Curve","Volume-Curve","ValueOrder","Date exported to this file"
"Reservoir","Daniels","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 0"," 0","1","04/23/2018"
"Reservoir","Daniels","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 14"," 10","2","04/23/2018"
"Reservoir","Daniels","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 125"," 20","3","04/23/2018"
"Reservoir","Daniels","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 436"," 30","4","04/23/2018"
"Reservoir","Daniels","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 994"," 40","5","04/23/2018"
"Reservoir","Daniels","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 1997"," 50","6","04/23/2018"
"Reservoir","Daniels","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 3567"," 60","7","04/23/2018"
"Reservoir","Daniels","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 6039"," 70","8","04/23/2018"
"Reservoir","Daniels","USU WEAP Model 2017","Volume Elevation Curve_MA","MultiAttributeSeries"," 9676"," 80 ","9","04/23/2018"
